#,from,to,PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene
3742,2023-03-11 23:15:00,2023-03-11 23:30:00,123.0,48.0,3.6,48.1,28.5,1.33,27.8,9.7,29.5,
3743,2023-03-11 23:30:00,2023-03-11 23:45:00,123.0,48.0,4.5,48.0,29.2,1.37,29.3,10.3,30.4,
3744,2023-03-11 23:45:00,2023-03-12 00:00:00,127.0,63.0,4.5,48.6,29.5,,,10.6,26.3,
3745,2023-03-12 00:00:00,2023-03-12 00:15:00,127.0,63.0,5.0,50.7,31.0,1.77,29.1,10.4,19.0,
3746,2023-03-12 00:15:00,2023-03-12 00:30:00,127.0,63.0,5.7,53.4,33.0,1.73,26.7,10.6,19.0,
3747,2023-03-12 00:30:00,2023-03-12 00:45:00,127.0,63.0,6.0,54.4,33.8,1.61,25.4,10.3,19.2,
3748,2023-03-12 00:45:00,2023-03-12 01:00:00,149.0,75.0,6.1,53.6,33.5,1.6,25.3,10.5,16.6,
3749,2023-03-12 01:00:00,2023-03-12 01:15:00,149.0,75.0,6.4,54.1,34.0,1.6,25.4,10.7,11.8,
3750,2023-03-12 01:15:00,2023-03-12 01:30:00,149.0,75.0,6.7,55.8,35.1,1.52,25.0,10.2,12.4,
3751,2023-03-12 01:30:00,2023-03-12 01:45:00,149.0,75.0,7.2,55.3,35.2,1.51,23.8,10.0,13.0,
3752,2023-03-12 01:45:00,2023-03-12 02:00:00,157.0,83.0,7.5,54.9,35.3,1.51,24.6,9.9,10.0,
3753,2023-03-12 02:00:00,2023-03-12 02:15:00,157.0,83.0,9.1,54.7,36.5,1.56,25.0,10.1,8.8,
3754,2023-03-12 02:15:00,2023-03-12 02:30:00,157.0,83.0,13.2,55.3,40.2,1.6,24.3,10.4,8.3,
3755,2023-03-12 02:30:00,2023-03-12 02:45:00,157.0,83.0,16.9,53.9,42.4,1.56,23.8,10.9,8.2,
3756,2023-03-12 02:45:00,2023-03-12 03:00:00,157.0,86.0,19.5,52.6,43.9,1.61,23.0,11.1,7.5,
3757,2023-03-12 03:00:00,2023-03-12 03:15:00,157.0,86.0,23.8,53.8,48.0,1.59,23.8,11.1,8.1,
3758,2023-03-12 03:15:00,2023-03-12 03:30:00,157.0,86.0,30.4,54.1,53.5,1.72,24.9,10.7,8.3,
3759,2023-03-12 03:30:00,2023-03-12 03:45:00,157.0,86.0,41.1,48.6,59.3,1.73,26.4,9.9,7.9,
3760,2023-03-12 03:45:00,2023-03-12 04:00:00,218.0,116.0,43.4,50.5,62.2,1.75,27.4,10.0,8.5,
3761,2023-03-12 04:00:00,2023-03-12 04:15:00,218.0,116.0,44.3,52.5,63.9,1.74,28.0,9.9,8.2,
3762,2023-03-12 04:15:00,2023-03-12 04:30:00,218.0,116.0,43.9,53.8,64.3,1.73,27.9,10.1,7.9,
3763,2023-03-12 04:30:00,2023-03-12 04:45:00,218.0,116.0,44.7,54.2,65.1,1.67,29.1,10.2,8.3,
3764,2023-03-12 04:45:00,2023-03-12 05:00:00,359.0,90.0,45.1,55.3,66.1,1.64,31.8,9.9,8.4,
3765,2023-03-12 05:00:00,2023-03-12 05:15:00,359.0,90.0,46.8,57.3,68.5,1.73,33.2,9.3,8.2,
3766,2023-03-12 05:15:00,2023-03-12 05:30:00,359.0,90.0,49.6,57.7,71.0,1.74,33.1,9.4,8.6,
3767,2023-03-12 05:30:00,2023-03-12 05:45:00,359.0,90.0,52.5,55.5,72.2,1.73,31.3,9.5,8.3,
3768,2023-03-12 05:45:00,2023-03-12 06:00:00,211.0,88.0,54.8,53.8,73.2,1.77,30.2,9.3,8.4,
3769,2023-03-12 06:00:00,2023-03-12 06:15:00,211.0,88.0,58.1,53.4,75.7,1.82,29.1,8.3,8.7,
3770,2023-03-12 06:15:00,2023-03-12 06:30:00,211.0,88.0,57.5,51.3,74.0,1.87,27.9,8.4,8.6,
3771,2023-03-12 06:30:00,2023-03-12 06:45:00,211.0,88.0,52.0,47.1,67.3,1.79,27.9,9.0,8.9,
3772,2023-03-12 06:45:00,2023-03-12 07:00:00,195.0,92.0,38.4,48.2,56.8,1.79,28.0,9.9,9.2,
3773,2023-03-12 07:00:00,2023-03-12 07:15:00,195.0,92.0,27.9,36.0,41.8,1.81,26.6,14.2,9.4,
3774,2023-03-12 07:15:00,2023-03-12 07:30:00,195.0,92.0,22.1,39.7,39.1,1.74,25.5,13.6,11.1,
3775,2023-03-12 07:30:00,2023-03-12 07:45:00,195.0,92.0,19.7,42.3,38.5,1.72,25.8,13.6,14.0,
3776,2023-03-12 07:45:00,2023-03-12 08:00:00,168.0,111.0,17.6,44.5,38.0,1.6,25.7,13.3,17.6,
3777,2023-03-12 08:00:00,2023-03-12 08:15:00,168.0,111.0,15.0,47.0,37.2,1.57,25.0,13.0,22.7,
3778,2023-03-12 08:15:00,2023-03-12 08:30:00,168.0,111.0,10.1,51.3,35.5,1.55,25.5,12.9,25.7,
3779,2023-03-12 08:30:00,2023-03-12 08:45:00,168.0,111.0,7.3,52.8,34.0,1.49,26.0,12.5,28.5,
3780,2023-03-12 08:45:00,2023-03-12 09:00:00,204.0,93.0,6.9,52.5,33.6,1.44,27.9,13.1,,
3781,2023-03-12 09:00:00,2023-03-12 09:15:00,204.0,93.0,6.2,52.3,32.9,1.4,29.2,14.1,,
3782,2023-03-12 09:15:00,2023-03-12 09:30:00,204.0,93.0,5.3,50.0,30.8,1.37,30.7,14.0,59.4,
3783,2023-03-12 09:30:00,2023-03-12 09:45:00,204.0,93.0,4.4,46.8,28.5,1.32,31.6,13.0,64.2,
3784,2023-03-12 09:45:00,2023-03-12 10:00:00,153.0,67.0,4.3,44.4,27.2,,33.1,12.5,67.6,
3785,2023-03-12 10:00:00,2023-03-12 10:15:00,153.0,67.0,4.3,44.1,26.9,,70.6,12.8,53.1,
3786,2023-03-12 10:15:00,2023-03-12 10:30:00,153.0,67.0,5.3,51.2,31.6,1.96,181.0,12.6,33.0,
3787,2023-03-12 10:30:00,2023-03-12 10:45:00,153.0,67.0,7.3,60.5,38.1,0.97,195.8,11.7,42.2,
3788,2023-03-12 10:45:00,2023-03-12 11:00:00,153.0,41.0,12.7,71.7,48.4,0.64,,10.9,38.5,
3789,2023-03-12 11:00:00,2023-03-12 11:15:00,153.0,41.0,14.3,79.4,53.9,0.61,,11.3,29.8,
3790,2023-03-12 11:15:00,2023-03-12 11:30:00,153.0,41.0,14.2,80.2,54.1,0.61,,12.0,50.8,
3791,2023-03-12 11:30:00,2023-03-12 11:45:00,153.0,41.0,14.9,78.8,54.0,0.6,285.2,10.3,23.3,
3792,2023-03-12 11:45:00,2023-03-12 12:00:00,83.0,41.0,,,,0.57,209.2,,36.0,
3793,2023-03-12 12:00:00,2023-03-12 12:15:00,83.0,41.0,,,,0.56,237.5,,30.2,
3794,2023-03-12 12:15:00,2023-03-12 12:30:00,83.0,41.0,,,,0.54,233.0,10.2,29.5,
3795,2023-03-12 12:30:00,2023-03-12 12:45:00,83.0,41.0,19.3,80.5,58.5,0.54,196.4,6.6,33.9,
3796,2023-03-12 12:45:00,2023-03-12 13:00:00,69.0,38.0,16.4,79.2,55.4,0.55,144.0,6.7,42.4,
3797,2023-03-12 13:00:00,2023-03-12 13:15:00,69.0,38.0,12.7,75.0,50.2,0.55,124.6,6.5,47.6,
3798,2023-03-12 13:15:00,2023-03-12 13:30:00,69.0,38.0,8.7,70.9,44.8,0.53,103.1,6.3,52.8,
3799,2023-03-12 13:30:00,2023-03-12 13:45:00,69.0,38.0,6.1,64.2,39.1,0.56,78.9,6.5,62.6,
3800,2023-03-12 13:45:00,2023-03-12 14:00:00,61.0,37.0,5.3,57.7,35.0,0.66,77.9,6.7,60.1,
3801,2023-03-12 14:00:00,2023-03-12 14:15:00,61.0,37.0,5.0,53.5,32.5,0.66,77.6,6.7,62.6,
3802,2023-03-12 14:15:00,2023-03-12 14:30:00,61.0,37.0,4.4,51.3,30.9,0.7,74.1,6.6,65.5,
3803,2023-03-12 14:30:00,2023-03-12 14:45:00,61.0,37.0,4.2,49.1,29.6,0.7,70.2,7.7,67.7,
3804,2023-03-12 14:45:00,2023-03-12 15:00:00,62.0,36.0,4.4,47.2,28.7,0.72,68.7,7.8,71.0,
3805,2023-03-12 15:00:00,2023-03-12 15:15:00,62.0,36.0,4.1,45.9,27.7,0.73,67.2,8.1,70.7,
3806,2023-03-12 15:15:00,2023-03-12 15:30:00,62.0,36.0,4.4,46.5,28.3,0.7,65.7,8.8,71.8,
3807,2023-03-12 15:30:00,2023-03-12 15:45:00,62.0,36.0,3.8,46.8,28.0,0.72,66.7,9.4,73.6,
3808,2023-03-12 15:45:00,2023-03-12 16:00:00,84.0,43.0,4.0,47.2,28.3,0.74,68.9,9.4,72.7,
3809,2023-03-12 16:00:00,2023-03-12 16:15:00,84.0,43.0,5.0,52.8,32.0,0.71,189.1,9.6,23.1,
3810,2023-03-12 16:15:00,2023-03-12 16:30:00,84.0,43.0,7.5,72.5,44.7,0.71,195.2,11.0,21.4,
3811,2023-03-12 16:30:00,2023-03-12 16:45:00,84.0,43.0,9.6,83.0,51.9,0.78,173.1,10.2,24.3,
3812,2023-03-12 16:45:00,2023-03-12 17:00:00,103.0,51.0,9.8,84.4,52.9,0.63,142.6,10.0,27.6,
3813,2023-03-12 17:00:00,2023-03-12 17:15:00,103.0,51.0,8.5,83.8,51.5,0.65,125.5,9.7,35.5,
3814,2023-03-12 17:15:00,2023-03-12 17:30:00,103.0,51.0,7.3,81.5,49.2,0.73,109.6,10.2,33.3,
3815,2023-03-12 17:30:00,2023-03-12 17:45:00,103.0,51.0,6.7,79.7,47.9,0.81,95.9,10.5,32.2,
3816,2023-03-12 17:45:00,2023-03-12 18:00:00,144.0,81.0,7.0,77.0,46.6,0.97,90.9,10.5,23.4,
3817,2023-03-12 18:00:00,2023-03-12 18:15:00,144.0,81.0,6.9,77.0,46.6,1.41,88.8,10.7,15.9,
3818,2023-03-12 18:15:00,2023-03-12 18:30:00,144.0,81.0,9.2,79.6,49.8,1.53,89.5,12.0,10.8,
3819,2023-03-12 18:30:00,2023-03-12 18:45:00,144.0,81.0,16.5,81.1,56.5,1.81,84.1,12.5,9.2,
3820,2023-03-12 18:45:00,2023-03-12 19:00:00,,246.0,23.1,81.2,62.0,1.47,72.3,13.1,10.4,
3821,2023-03-12 19:00:00,2023-03-12 19:15:00,144.0,246.0,22.4,85.4,63.6,1.26,62.6,12.6,14.5,
3822,2023-03-12 19:15:00,2023-03-12 19:30:00,144.0,246.0,18.8,84.4,60.2,1.24,48.8,12.1,19.7,
3823,2023-03-12 19:30:00,2023-03-12 19:45:00,144.0,246.0,14.5,82.6,55.8,1.2,41.1,11.1,18.7,
3824,2023-03-12 19:45:00,2023-03-12 20:00:00,144.0,110.0,12.1,79.2,51.9,1.02,34.6,10.6,21.7,
3825,2023-03-12 20:00:00,2023-03-12 20:15:00,591.0,110.0,9.8,77.1,49.0,1.35,32.3,9.1,15.2,
3826,2023-03-12 20:15:00,2023-03-12 20:30:00,591.0,110.0,10.9,76.3,49.4,1.59,37.3,9.0,12.1,
3827,2023-03-12 20:30:00,2023-03-12 20:45:00,591.0,110.0,11.9,76.6,50.5,1.19,32.8,8.9,27.6,
3828,2023-03-12 20:45:00,2023-03-12 21:00:00,591.0,93.0,10.4,74.9,48.3,1.12,29.4,9.1,24.4,
3829,2023-03-12 21:00:00,2023-03-12 21:15:00,230.0,93.0,8.9,74.4,46.8,1.17,27.5,8.7,26.3,
3830,2023-03-12 21:15:00,2023-03-12 21:30:00,230.0,93.0,7.1,72.7,44.4,1.28,28.3,8.5,32.8,
3831,2023-03-12 21:30:00,2023-03-12 21:45:00,230.0,93.0,6.0,66.6,40.3,1.29,28.6,8.8,38.4,
3832,2023-03-12 21:45:00,2023-03-12 22:00:00,230.0,76.0,4.9,60.8,36.4,1.34,27.3,8.8,42.2,
3833,2023-03-12 22:00:00,2023-03-12 22:15:00,259.0,76.0,4.4,56.2,33.5,1.33,27.0,9.1,42.4,
3834,2023-03-12 22:15:00,2023-03-12 22:30:00,259.0,76.0,3.9,53.9,31.9,1.23,26.7,9.3,43.6,
3835,2023-03-12 22:30:00,2023-03-12 22:45:00,259.0,76.0,3.7,53.1,31.3,1.18,27.2,9.3,40.1,
3836,2023-03-12 22:45:00,2023-03-12 23:00:00,259.0,69.0,5.1,51.7,31.6,1.2,27.4,9.6,35.8,
3837,2023-03-12 23:00:00,2023-03-12 23:15:00,188.0,69.0,5.0,52.1,31.8,1.27,27.5,9.4,32.9,
3838,2023-03-12 23:15:00,2023-03-12 23:30:00,188.0,69.0,4.9,52.4,31.9,1.5,28.5,9.5,31.1,
3839,2023-03-12 23:30:00,2023-03-12 23:45:00,188.0,69.0,4.6,52.1,31.4,1.45,29.6,10.3,30.5,
3840,2023-03-12 23:45:00,2023-03-13 00:00:00,188.0,83.0,4.8,53.4,32.4,,,10.3,26.8,
3841,2023-03-13 00:00:00,2023-03-13 00:15:00,149.0,83.0,5.5,54.5,33.5,1.65,31.0,10.3,27.5,
3842,2023-03-13 00:15:00,2023-03-13 00:30:00,149.0,83.0,4.9,54.4,32.9,1.57,30.7,10.6,23.3,
3843,2023-03-13 00:30:00,2023-03-13 00:45:00,149.0,83.0,5.8,55.5,34.3,1.55,31.0,10.6,9.9,
3844,2023-03-13 00:45:00,2023-03-13 01:00:00,174.0,86.0,12.1,62.9,43.4,1.47,29.6,9.1,8.5,
3845,2023-03-13 01:00:00,2023-03-13 01:15:00,174.0,86.0,19.8,68.5,52.5,1.48,29.4,7.8,9.7,
3846,2023-03-13 01:15:00,2023-03-13 01:30:00,174.0,86.0,19.3,67.5,51.6,1.53,29.5,9.0,12.6,
3847,2023-03-13 01:30:00,2023-03-13 01:45:00,174.0,86.0,16.5,62.8,46.7,1.58,28.1,10.2,13.7,
3848,2023-03-13 01:45:00,2023-03-13 02:00:00,,86.0,13.7,58.7,42.3,1.63,27.8,11.0,15.2,
3849,2023-03-13 02:00:00,2023-03-13 02:15:00,,86.0,11.3,55.7,38.9,1.73,29.7,11.1,17.5,
3850,2023-03-13 02:15:00,2023-03-13 02:30:00,,86.0,9.6,53.1,36.0,1.76,30.1,11.4,15.3,
3851,2023-03-13 02:30:00,2023-03-13 02:45:00,,86.0,8.4,51.7,34.3,1.76,29.3,11.8,12.4,
3852,2023-03-13 02:45:00,2023-03-13 03:00:00,166.0,94.0,8.1,50.9,33.6,1.77,29.7,11.8,9.3,
3853,2023-03-13 03:00:00,2023-03-13 03:15:00,166.0,94.0,9.9,51.2,35.3,1.79,29.4,11.5,8.4,
3854,2023-03-13 03:15:00,2023-03-13 03:30:00,166.0,94.0,16.0,53.3,41.4,1.87,31.2,11.2,8.3,
3855,2023-03-13 03:30:00,2023-03-13 03:45:00,166.0,94.0,34.6,45.8,52.5,2.04,33.4,9.9,9.3,
3856,2023-03-13 03:45:00,2023-03-13 04:00:00,153.0,137.0,46.4,55.9,67.4,1.94,33.3,9.8,8.9,
3857,2023-03-13 04:00:00,2023-03-13 04:15:00,153.0,137.0,49.0,57.1,70.2,1.91,33.6,10.0,9.0,
3858,2023-03-13 04:15:00,2023-03-13 04:30:00,153.0,137.0,47.6,55.9,68.4,1.92,33.7,10.0,9.0,
3859,2023-03-13 04:30:00,2023-03-13 04:45:00,153.0,137.0,45.0,53.2,64.9,1.96,33.1,9.9,9.0,
3860,2023-03-13 04:45:00,2023-03-13 05:00:00,337.0,119.0,43.8,50.7,62.5,1.89,33.7,10.0,8.4,
3861,2023-03-13 05:00:00,2023-03-13 05:15:00,337.0,119.0,42.0,49.3,60.4,1.84,32.8,9.8,8.1,
3862,2023-03-13 05:15:00,2023-03-13 05:30:00,337.0,119.0,38.1,49.7,57.4,2.02,34.2,9.8,8.1,
3863,2023-03-13 05:30:00,2023-03-13 05:45:00,337.0,119.0,38.4,49.6,57.6,1.96,34.9,10.0,8.7,
3864,2023-03-13 05:45:00,2023-03-13 06:00:00,337.0,117.0,37.9,51.3,58.1,1.85,34.8,9.6,8.4,
3865,2023-03-13 06:00:00,2023-03-13 06:15:00,337.0,117.0,35.4,51.7,56.3,1.88,34.6,9.9,8.4,
3866,2023-03-13 06:15:00,2023-03-13 06:30:00,337.0,117.0,36.9,51.3,57.3,2.0,35.4,9.7,9.6,
3867,2023-03-13 06:30:00,2023-03-13 06:45:00,337.0,117.0,38.4,51.2,58.4,1.83,35.8,10.1,9.3,
3868,2023-03-13 06:45:00,2023-03-13 07:00:00,238.0,151.0,36.4,51.4,56.9,1.75,35.3,10.3,9.2,
3869,2023-03-13 07:00:00,2023-03-13 07:15:00,238.0,151.0,33.8,50.7,54.4,1.73,34.9,10.3,9.8,
3870,2023-03-13 07:15:00,2023-03-13 07:30:00,238.0,151.0,30.2,50.0,51.2,1.74,34.6,10.5,10.9,
3871,2023-03-13 07:30:00,2023-03-13 07:45:00,238.0,151.0,27.1,52.4,49.9,1.51,34.8,10.7,11.6,
3872,2023-03-13 07:45:00,2023-03-13 08:00:00,301.0,122.0,24.3,54.9,48.9,1.57,33.7,11.8,14.8,
3873,2023-03-13 08:00:00,2023-03-13 08:15:00,301.0,122.0,20.9,58.9,48.3,1.53,33.9,12.3,21.5,
3874,2023-03-13 08:15:00,2023-03-13 08:30:00,301.0,122.0,17.7,62.0,47.4,1.36,36.4,12.8,35.7,
3875,2023-03-13 08:30:00,2023-03-13 08:45:00,301.0,122.0,12.2,65.4,44.7,1.06,40.1,12.8,58.5,
3876,2023-03-13 08:45:00,2023-03-13 09:00:00,230.0,136.0,7.9,63.5,40.3,1.09,42.4,12.7,,
3877,2023-03-13 09:00:00,2023-03-13 09:15:00,230.0,136.0,5.9,58.3,35.8,1.05,41.0,13.8,,
3878,2023-03-13 09:15:00,2023-03-13 09:30:00,230.0,136.0,4.5,52.1,31.4,1.01,39.1,14.0,78.4,
3879,2023-03-13 09:30:00,2023-03-13 09:45:00,230.0,136.0,3.3,46.4,27.3,0.88,39.0,13.4,79.6,
3880,2023-03-13 09:45:00,2023-03-13 10:00:00,197.0,70.0,3.7,41.8,25.3,,38.1,13.1,81.2,
3881,2023-03-13 10:00:00,2023-03-13 10:15:00,197.0,70.0,3.7,38.7,23.6,,51.8,13.6,78.4,
3882,2023-03-13 10:15:00,2023-03-13 10:30:00,197.0,70.0,3.7,40.4,24.5,1.6,135.5,13.5,62.1,
3883,2023-03-13 10:30:00,2023-03-13 10:45:00,197.0,70.0,3.6,47.6,28.3,0.82,157.7,12.5,62.0,
3884,2023-03-13 10:45:00,2023-03-13 11:00:00,113.0,55.0,3.7,52.2,30.7,0.81,,12.4,70.0,
3885,2023-03-13 11:00:00,2023-03-13 11:15:00,113.0,55.0,4.0,53.3,31.6,0.81,,13.4,64.6,
3886,2023-03-13 11:15:00,2023-03-13 11:30:00,113.0,55.0,4.2,56.1,33.2,0.8,,13.3,78.3,
3887,2023-03-13 11:30:00,2023-03-13 11:45:00,113.0,55.0,4.0,51.0,30.4,0.79,63.4,11.6,87.8,
3888,2023-03-13 11:45:00,2023-03-13 12:00:00,84.0,43.0,,,,0.74,50.4,,89.3,
3889,2023-03-13 12:00:00,2023-03-13 12:15:00,84.0,43.0,,,,0.73,57.6,,88.7,
3890,2023-03-13 12:15:00,2023-03-13 12:30:00,84.0,43.0,,,,0.74,54.0,11.6,91.8,
3891,2023-03-13 12:30:00,2023-03-13 12:45:00,84.0,43.0,3.1,27.1,17.0,0.77,55.1,7.2,90.5,
3892,2023-03-13 12:45:00,2023-03-13 13:00:00,67.0,41.0,3.9,27.7,18.0,0.77,59.1,6.8,90.8,
3893,2023-03-13 13:00:00,2023-03-13 13:15:00,67.0,41.0,3.9,29.5,18.9,0.78,79.7,7.3,81.1,
3894,2023-03-13 13:15:00,2023-03-13 13:30:00,67.0,41.0,4.0,33.1,20.9,0.77,89.9,7.5,81.2,
3895,2023-03-13 13:30:00,2023-03-13 13:45:00,67.0,41.0,4.4,36.8,23.1,0.78,87.8,7.6,83.8,
3896,2023-03-13 13:45:00,2023-03-13 14:00:00,67.0,51.0,4.3,37.8,23.6,0.78,81.4,7.5,86.4,
3897,2023-03-13 14:00:00,2023-03-13 14:15:00,67.0,51.0,4.1,36.0,22.5,0.72,61.4,7.9,91.7,
3898,2023-03-13 14:15:00,2023-03-13 14:30:00,67.0,51.0,4.0,34.3,21.5,0.73,58.3,7.9,92.2,
3899,2023-03-13 14:30:00,2023-03-13 14:45:00,67.0,51.0,3.6,34.1,21.1,0.77,64.1,7.6,97.6,
3900,2023-03-13 14:45:00,2023-03-13 15:00:00,102.0,42.0,2.9,32.8,19.8,0.8,63.6,7.8,97.5,
3901,2023-03-13 15:00:00,2023-03-13 15:15:00,102.0,42.0,3.0,32.8,19.9,0.79,60.2,8.3,98.0,
3902,2023-03-13 15:15:00,2023-03-13 15:30:00,102.0,42.0,3.4,32.8,20.2,0.73,55.9,8.9,98.6,
3903,2023-03-13 15:30:00,2023-03-13 15:45:00,102.0,42.0,3.2,33.2,20.3,0.73,48.4,9.4,93.8,
3904,2023-03-13 15:45:00,2023-03-13 16:00:00,80.0,43.0,3.6,33.9,20.9,0.77,52.0,9.4,96.3,
3905,2023-03-13 16:00:00,2023-03-13 16:15:00,80.0,43.0,4.1,34.2,21.5,0.79,51.8,9.4,91.5,
3906,2023-03-13 16:15:00,2023-03-13 16:30:00,80.0,43.0,3.6,35.7,21.9,0.74,43.5,9.4,89.2,
3907,2023-03-13 16:30:00,2023-03-13 16:45:00,80.0,43.0,3.1,36.4,21.9,0.73,40.1,9.3,89.3,
3908,2023-03-13 16:45:00,2023-03-13 17:00:00,85.0,42.0,3.2,36.1,21.8,0.77,40.8,10.0,84.4,
3909,2023-03-13 17:00:00,2023-03-13 17:15:00,85.0,42.0,2.8,38.4,22.7,0.74,41.2,9.8,84.1,
3910,2023-03-13 17:15:00,2023-03-13 17:30:00,85.0,42.0,2.8,40.3,23.7,0.77,38.5,10.0,88.8,
3911,2023-03-13 17:30:00,2023-03-13 17:45:00,85.0,42.0,3.1,40.6,24.1,0.78,38.6,10.4,88.5,
3912,2023-03-13 17:45:00,2023-03-13 18:00:00,85.0,53.0,3.3,40.8,24.4,0.77,37.6,10.2,89.9,
3913,2023-03-13 18:00:00,2023-03-13 18:15:00,88.0,53.0,2.8,41.2,24.2,0.82,36.2,10.3,78.6,
3914,2023-03-13 18:15:00,2023-03-13 18:30:00,88.0,53.0,3.3,43.4,25.7,0.82,36.1,10.7,67.5,
3915,2023-03-13 18:30:00,2023-03-13 18:45:00,88.0,53.0,3.3,46.2,27.3,0.92,35.0,10.8,61.6,
3916,2023-03-13 18:45:00,2023-03-13 19:00:00,88.0,70.0,3.6,49.0,29.0,0.94,34.5,10.6,54.0,
3917,2023-03-13 19:00:00,2023-03-13 19:15:00,136.0,70.0,3.6,51.9,30.5,0.95,34.0,10.7,42.4,
3918,2023-03-13 19:15:00,2023-03-13 19:30:00,136.0,70.0,4.2,56.6,33.6,1.0,35.7,10.8,32.7,
3919,2023-03-13 19:30:00,2023-03-13 19:45:00,136.0,70.0,5.0,63.0,37.5,1.23,37.2,9.5,27.8,
3920,2023-03-13 19:45:00,2023-03-13 20:00:00,136.0,87.0,5.1,69.1,40.9,1.18,39.0,8.6,46.6,
3921,2023-03-13 20:00:00,2023-03-13 20:15:00,185.0,87.0,4.9,70.7,41.6,1.15,39.1,9.1,50.1,
3922,2023-03-13 20:15:00,2023-03-13 20:30:00,185.0,87.0,4.9,69.9,41.1,1.1,38.4,9.2,56.7,
3923,2023-03-13 20:30:00,2023-03-13 20:45:00,185.0,87.0,4.4,66.1,38.7,0.96,36.2,9.3,68.1,
3924,2023-03-13 20:45:00,2023-03-13 21:00:00,185.0,67.0,4.8,59.7,35.7,0.94,36.4,9.5,72.4,
3925,2023-03-13 21:00:00,2023-03-13 21:15:00,218.0,67.0,5.1,52.0,31.8,0.92,37.2,9.7,76.3,
3926,2023-03-13 21:15:00,2023-03-13 21:30:00,218.0,67.0,4.2,48.1,29.0,1.1,37.8,9.7,60.1,
3927,2023-03-13 21:30:00,2023-03-13 21:45:00,218.0,67.0,3.7,48.9,29.0,1.16,36.7,9.7,52.1,
3928,2023-03-13 21:45:00,2023-03-13 22:00:00,218.0,77.0,4.3,50.6,30.4,1.16,35.8,9.7,45.8,
3929,2023-03-13 22:00:00,2023-03-13 22:15:00,218.0,77.0,3.2,53.8,31.3,1.1,35.6,9.7,47.8,
3930,2023-03-13 22:15:00,2023-03-13 22:30:00,218.0,77.0,3.5,54.9,32.0,1.06,35.5,9.9,48.4,
3931,2023-03-13 22:30:00,2023-03-13 22:45:00,218.0,77.0,3.8,52.5,31.0,1.05,36.5,10.2,53.2,
3932,2023-03-13 22:45:00,2023-03-13 23:00:00,218.0,75.0,3.6,50.0,29.5,1.06,35.6,10.0,48.2,
3933,2023-03-13 23:00:00,2023-03-13 23:15:00,186.0,75.0,3.9,48.5,29.0,1.04,34.5,9.9,42.6,
3934,2023-03-13 23:15:00,2023-03-13 23:30:00,186.0,75.0,4.1,47.1,28.4,1.06,34.1,10.5,41.2,
3935,2023-03-13 23:30:00,2023-03-13 23:45:00,186.0,75.0,4.4,45.6,27.8,1.05,33.9,10.7,41.7,
3936,2023-03-13 23:45:00,2023-03-14 00:00:00,186.0,64.0,3.3,44.8,26.6,,,10.8,38.9,
3937,2023-03-14 00:00:00,2023-03-14 00:15:00,146.0,64.0,3.6,44.6,26.6,1.55,32.5,11.1,37.3,
3938,2023-03-14 00:15:00,2023-03-14 00:30:00,146.0,64.0,4.3,43.0,26.4,1.63,32.6,11.2,34.3,
3939,2023-03-14 00:30:00,2023-03-14 00:45:00,146.0,64.0,4.2,42.2,25.9,1.74,30.3,11.4,32.1,
3940,2023-03-14 00:45:00,2023-03-14 01:00:00,122.0,93.0,3.8,41.3,25.1,1.87,30.3,12.1,29.2,
3941,2023-03-14 01:00:00,2023-03-14 01:15:00,122.0,93.0,4.1,41.3,25.3,1.76,30.9,12.3,28.1,
3942,2023-03-14 01:15:00,2023-03-14 01:30:00,122.0,93.0,4.0,41.9,25.5,1.75,30.1,12.5,25.4,
3943,2023-03-14 01:30:00,2023-03-14 01:45:00,122.0,93.0,4.5,41.5,25.8,1.81,27.7,12.8,20.7,
3944,2023-03-14 01:45:00,2023-03-14 02:00:00,,97.0,5.2,42.4,26.8,1.84,28.1,12.9,14.0,
3945,2023-03-14 02:00:00,2023-03-14 02:15:00,,97.0,6.4,45.6,29.5,1.88,28.9,12.9,10.4,
3946,2023-03-14 02:15:00,2023-03-14 02:30:00,,97.0,8.7,50.6,33.9,2.05,27.7,12.6,8.4,
3947,2023-03-14 02:30:00,2023-03-14 02:45:00,,97.0,15.0,53.7,40.8,2.08,28.7,13.3,9.0,
3948,2023-03-14 02:45:00,2023-03-14 03:00:00,193.0,157.0,29.1,53.4,51.9,1.98,29.8,13.0,8.5,
3949,2023-03-14 03:00:00,2023-03-14 03:15:00,193.0,157.0,33.1,59.7,58.7,1.9,31.6,11.9,7.8,
3950,2023-03-14 03:15:00,2023-03-14 03:30:00,193.0,157.0,36.5,61.2,62.2,1.92,30.4,12.0,7.7,
3951,2023-03-14 03:30:00,2023-03-14 03:45:00,193.0,157.0,38.0,60.3,62.9,1.97,30.0,11.5,8.0,
3952,2023-03-14 03:45:00,2023-03-14 04:00:00,440.0,126.0,35.6,60.8,61.3,1.91,29.6,11.1,8.5,
3953,2023-03-14 04:00:00,2023-03-14 04:15:00,440.0,126.0,31.2,57.1,55.7,1.88,29.4,11.2,9.3,
3954,2023-03-14 04:15:00,2023-03-14 04:30:00,440.0,126.0,24.8,51.8,47.7,1.9,29.0,11.7,10.1,
